Nombre de catálogo,Nombre de categoría,Nombre de artículo,Descripción de artículo,Artículo - Unidad de medida principal,Artículo - Permite stock,Estado de artículo,PK_PZASTARIMA,PZAS/PAQUETE
EMP CINTA,BOPP IMPRESA,CIT453018,CINTA IMPRESA 45mic x 48mm x 150m PRINTED TAPE,PIEZA,Y,Activo,2592,36
EMP CINTA,BOPP IMPRESA,CIT866063,CINTA IMPRESA/BODEGAS LA NEGRITA COLOR NARANJA,PIEZA,Y,Activo,2592,36
EMP CINTA,BOPP IMPRESA,CIT866063C6,CINTA IMPRESA/BODEGAS LA NEGRITA SA DE CV VERDE,PIEZA,Y,Activo,2592,36
EMP CINTA,CORTE FÁCIL,CTCF1233,CINTA CORTE FACIL 40mic x 12 mm x 33m,PIEZA,Y,Activo,72000,720
EMP CINTA,CORTE FÁCIL,CTCF1233-CJ720,CTCF1233-CJ720 CINTA CORTE FACIL 40mic x 12 mm x 33m Caja con 720 pzs,CAJA,Y,Activo,,
EMP CINTA,CORTE FÁCIL,CTCF1233-PQ10,CTCF1233-PQ10 CINTA CORTE FACIL 40mic x 12 mm x 33m PAQUETE CON 10 PZS,PAQUETE,Y,Activo,,
EMP CINTA,CORTE FÁCIL,CTCF1233-PQ100,CTCF1233-PQ100 CINTA CORTE FACIL 40mic x 12 mm x 33m PAQUETE CON 100 PZS,PAQUETE,Y,Activo,,
EMP CINTA,CORTE FÁCIL,CTCF1233-PQ300,CTCF1233-PQ300 CINTA CORTE FACIL 40mic x 12 mm x 33m PAQUETE CON 300 PZS,PAQUETE,Y,Activo,,
EMP CINTA,CORTE FÁCIL,CTCF1233-PQ50,CTCF1233-PQ50 CINTA CORTE FACIL 40mic x 12 mm x 33m PAQUETE CON 50 PZS,PAQUETE,Y,Activo,,
EMP CINTA,CORTE FÁCIL,CTCF1233-PQ500,CTCF1233-PQ500 CINTA CORTE FACIL 40mic x 12 mm x 33m PAQUETE CON 500 PZS,PAQUETE,Y,Activo,,
EMP CINTA,DUCTO,CCT55C10,CINTA CLOTH TAPE 230micx48mmx55m SILVER,PIEZA,Y,Activo,1800,36
EMP CINTA,DUCTO,CCT55C10-CJ24,CCT55C10- CJ24 Cinta Ducto 48 mm x 55 metros de 230 micras,CAJA,Y,Activo,,24
EMP CINTA,DUCTO,CCT55C10-PQ12,CCT55C10- PQ12 Cinta Ducto 48 mm x 55 metros de 230 micras,PAQUETE,Y,Activo,,12
EMP CINTA,DUCTO,CCT55C10-PQ6,CCT55C10- PQ6 Cinta Ducto 48 mm x 55 metros de 230 micras,PAQUETE,Y,Activo,,6
EMP CINTA,DUCTO,CCT55C10-PZ,CCT55C10- PZ Cinta Ducto 48 mm x 55 metros de 230 micras,PIEZA,Y,Activo,,1
EMP CINTA,ENCINTADORA CINTA ADHESIVA BOPP,MHFJ1AW,MAQUINA ENCINTADORA DE BANDAS LATERALES,PIEZA,Y,Activo,,1
EMP CINTA,ENCINTADORA CINTA ADHESIVA BOPP,MHFJ1AW-PZ,MHFJ1AW MAQUINA ENCINTADORA DE BANDAS LATERALES,PIEZA,Y,Activo,,
EMP CINTA,ENCINTADORA CINTA ADHESIVA BOPP,MHFJMD,MAQUINA ENCINTADORA DE BANDA SUPERIOR E INFERIOR,PIEZA,Y,Activo,,1
EMP CINTA,ENCINTADORA CINTA ADHESIVA BOPP,MHFJMD-PZ,MHFJMD MAQUINA ENCINTADORA DE BANDA SUPERIOR E INFERIOR,PIEZA,Y,Activo,,
EMP CINTA,FILAMENTO,CTF2450,CINTA CON FILAMENTO 24 x 50,PIEZA,Y,Activo,4608,96
EMP CINTA,FILAMENTO,CTF2450-CJ96,CTF2450-CJ96 Cinta filamento de 24 mm X 50 m Caja con 96 piezas,CAJA,Y,Activo,,
EMP CINTA,FILAMENTO,CTF2450-PQ10,CTF2450-PQ10 Cinta filamento de 24 mm X 50 m Paquete con 10 piezas,PAQUETE,Y,Activo,,
EMP CINTA,FILAMENTO,CTF2450-PQ20,CTF2450-PQ20 Cinta filamento de 24 mm X 50 m Paquete con 20 piezas,PAQUETE,Y,Activo,,
EMP CINTA,FILAMENTO,CTF2450-PQ50,CTF2450-PQ50 Cinta filamento de 24 mm X 50 m Paquete con 50 piezas,PAQUETE,Y,Activo,,
EMP CINTA,FILAMENTO,CTF2450-PQ6,CTF2450-PQ6 Cinta filamento de 24 mm X 50 m Paquete con 6 piezas,PAQUETE,Y,Activo,,
EMP CINTA,FILAMENTO,CTF2450-PZ,CTF2450-PZ Cinta filamento de 24 mm X 50 m 1 pieza,PIEZA,Y,Activo,,
EMP CINTA,FILAMENTO,CTF4850,CINTA CON FILAMENTO 48 x 50,PIEZA,Y,Activo,2304,48
EMP CINTA,FILAMENTO,CTF4850-CJ48,CTF4850-CJ48 Cinta filamento 48 x 50 Caja con 48 piezas,CAJA,Y,Activo,,
EMP CINTA,FILAMENTO,CTF4850-PQ10,CTF4850-PQ10 Cinta filamento 48 x 50 Paquete con 10 piezas,PAQUETE,Y,Activo,,
EMP CINTA,FILAMENTO,CTF4850-PQ24,CTF4850-PQ24 Cinta filamento 48 x 50 Paquete con 24 piezas,PAQUETE,Y,Activo,,
EMP CINTA,FILAMENTO,CTF4850-PQ6,CTF4850-PQ6 Cinta filamento 48 x 50 Paquete con 6 piezas,PAQUETE,Y,Activo,,
EMP CINTA,FILAMENTO,CTF4850-PZ,CTF4850-PZ Cinta filamento 48 x 50 1 Pieza,PIEZA,Y,Activo,,
EMP CINTA,MARCAJE,CPVC33C1-2,CINTA PVC WARNING TAPE 150micx48mmx33m Yellow/Black,PIEZA,Y,Activo,1200,24
EMP CINTA,MARCAJE,CPVC33C1-2-CJ36,CPVC33C1-2-CJ36 Cinta de marcaje 44 mm X 33 metros de largo calibre 150 micras,CAJA,Y,Activo,,36
EMP CINTA,MARCAJE,CPVC33C1-2-PQ18,CPVC33C1-2-PQ18 Cinta de marcaje 44 mm X 33 metros de largo calibre 150 micras,PAQUETE,Y,Activo,,18
EMP CINTA,MARCAJE,CPVC33C1-2-PQ3,CPVC33C1-2-PQ3 Cinta de marcaje 44 mm X 33 metros de largo calibre 150 micras,PAQUETE,Y,Activo,,3
EMP CINTA,MARCAJE,CPVC33C1-2-PQ6,CPVC33C1-2-PQ6 Cinta de marcaje 44 mm X 33 metros de largo calibre 150 micras,PAQUETE,Y,Activo,,6
EMP CINTA,MARCAJE,CPVC33C1-2-PZ,CPVC33C1-2-PZ Cinta de marcaje 44 mm X 33 metros de largo calibre 150 micras,PIEZA,Y,Activo,,1
EMP CINTA,MASKING TAPE,CMB1250,Cinta Masking Tape 12 mm x 50 m,PIEZA,Y,Activo,7200,144
EMP CINTA,MASKING TAPE,CMB1250-CJ144,CMB1250-CJ144 CINTA MASKING TAPE 12mm x 50 m CAJA CON 144 PIEZAS,CAJA,Y,Activo,,
EMP CINTA,MASKING TAPE,CMB1250-PQ18,CMB1250-PQ18 CINTA MASKING TAPE 12mm x 50 m PAQUETE CON 18 PIEZAS,PAQUETE,Y,Activo,,
EMP CINTA,MASKING TAPE,CMB1250-PQ6,CMB1250-PQ6 CINTA MASKING TAPE 12mm x 50 m PAQUETE CON 6 PIEZAS,PAQUETE,Y,Activo,,
EMP CINTA,MASKING TAPE,CMB1250-PQ72,CMB1250-PQ72 CINTA MASKING TAPE 12mm x 50 m PAQUETE CON 72 PIEZAS,PAQUETE,Y,Activo,,
EMP CINTA,MASKING TAPE,CMB1250-PZ,CMB1250-PZ CINTA MASKING TAPE 12 mm x 50 m 1 PIEZA,PIEZA,Y,Activo,,
EMP CINTA,MASKING TAPE,CMB2450,Cinta Masking Tape 24 mm x 50 m,PIEZA,Y,Activo,3600,72
EMP CINTA,MASKING TAPE,CMB2450-CJ72,CMB2450-CJ72 CINTA MASKING TAPE 24 mm x 50 m CAJA CON 72 PIEZAS,CAJA,Y,Activo,,
EMP CINTA,MASKING TAPE,CMB2450-PQ18,CMB2450-PQ18 CINTA MASKING TAPE 24 mm x 50 m PAQUETE CON 18 PIEZAS,PAQUETE,Y,Activo,,
EMP CINTA,MASKING TAPE,CMB2450-PQ6,CMB2450-PQ6 CINTA MASKING TAPE 24 mm x 50 m PAQUETE CON 6 PIEZAS,PAQUETE,Y,Activo,,
EMP CINTA,MASKING TAPE,CMB2450-PZ,CMB2450-PZ CINTA MASKING TAPE 24 mm x 50 m 1 PIEZA,PIEZA,Y,Activo,,
EMP CINTA,MÁQUINA WAT,DEWAT,ELECTRIC WAT DISPENSER,PIEZA,Y,Activo,,1
EMP CINTA,MÁQUINA WAT,DEWAT-PZ,DEWAT-PZ Electric WAT Dispenser,PIEZA,Y,Activo,,
EMP CINTA,MÁQUINA WAT,DMWAT,MANUAL WAT DISPENSER,PIEZA,Y,Activo,,1
EMP CINTA,MÁQUINA WAT,DMWAT-PZ,DMWAT-PZ Manual WAT Dispenser,PIEZA,Y,Activo,,
EMP CINTA,MÁQUINA WAT,FX-800,DISPENSADORA MANUAL DE CINTA ACTIVADA POR AGUA,PIEZA,Y,Activo,,1
EMP CINTA,MÁQUINA WAT,FX-800-PZ,FX-800-PZ Dispensador WAT manual,PIEZA,Y,Activo,,1
EMP CINTA,OTROS-C,HT160,MAQUINA DE IMPRESION DE CINTA DE UN SOLO COLOR,PIEZA,Y,Activo,1,1
EMP CINTA,OTROS-C,HT160-2,TWO COLOR TAPE PRINTING MACHINE,PIEZA,Y,Activo,1,1
EMP CINTA,OTROS-C,TINCWC2,TINTA COLOR NEGRO PARA IMPRESIÓN DE CINTA WATr  - PLASTICK MQ SPEC 1/D BLACK 5 lb / 2.268 kg,PIEZA,Y,Activo,,1
EMP CINTA,OTROS-C,TINCWC3,TINTA COLOR AZUL PARA IMPRESIÓN DE CINTA WATr - PLASTECH AZUL CUBETA DE 1 Kg,PIEZA,Y,Activo,,1
EMP CINTA,OTROS-C,TINCWC5,TINTA COLOR ROJO PARA IMPRESIÓN DE CINTA WATr - ROJO 185 CUBETA DE 1 Kg,PIEZA,Y,Activo,,1
EMP CINTA,OTROS-C,TINCWC6,TINTA COLOR VERDE PANTONE 354C  PARA IMPRESIÓN DE CINTA WATr,PIEZA,Y,Activo,,1
EMP CINTA,PVC,CAPVC,PVC INSULATION TAPE,PIEZA,Y,Activo,1,240
EMP CINTA,PVC,CAPVC-CJ240,"CAPVC-CJ240 Cinta PVC 19 mm de ancho X 8 metros de largo, calibre 130 micras 240 piezas",CAJA,Y,Activo,,
EMP CINTA,PVC,CAPVC-PQ10,"CAPVC-PQ10Cinta PVC 19 mm de ancho X 8 metros de largo, calibre 130 micras 10 piezas",PAQUETE,Y,Activo,,
EMP CINTA,PVC,CAPVC-PQ100,"CAPVC-PQ100 Cinta PVC 19 mm de ancho X 8 metros de largo, calibre 130 micras 100 piezas",PAQUETE,Y,Activo,,
EMP CINTA,PVC,CAPVC-PQ120,"CAPVC-PQ120 Cinta PVC 19 mm de ancho X 8 metros de largo, calibre 130 micras 120 piezas",PAQUETE,Y,Activo,,
EMP CINTA,PVC,CAPVC-PQ20,"CAPVC-PQ20 Cinta PVC 19 mm de ancho X 8 metros de largo, calibre 130 micras 20 piezas",PAQUETE,Y,Activo,,
EMP CINTA,PVC,CAPVC-PQ50,"CAPVC-PQ50 Cinta PVC 19 mm de ancho X 8 metros de largo, calibre 130 micras 50 piezas",PAQUETE,Y,Activo,,
EMP CINTA,WAT,CP4865,CINTA DE PAPEL ACTIVADA POR AGUA 48 mm X 65 mt,PIEZA,Y,Activo,2592,1
EMP CINTA,WAT,CPB137,CINTA DE PAPEL ACTIVADA POR AGUA BLITZ 70 X137 MT,PIEZA,Y,Activo,,7
EMP CINTA,WAT,CPB137-CJ7,CPB137-CJ7 CINTA DE PAPEL ACTIVADA POR AGUA BLITZ 70 X137 MT PAQUETE CON 7 PZS,CAJA,Y,Activo,,
EMP CINTA,WAT,CPB70137,CINTA DE PAPEL NATURAL ACTIVADA POR AGUA 70MM X137 M,PIEZA,Y,Activo,1050,10
EMP CINTA,WAT,CPB70137-CJ10,CPB70137-CJ10 Cinta de papel kraft de 70 mm X 137 metros de largo,CAJA,Y,Activo,1050,10
EMP CINTA,WAT,CPB70137-PZ,CPB70137-PZ Cinta de papel kraft de 70 mm X 137 metros de largo,PIEZA,Y,Activo,1050,10
EMP CINTA,WATr,CPB72135,CINTA DE PAPEL ACTIVADA POR AGUA CON REFUERZO 72MM X135 MT,PIEZA,Y,Activo,,1
EMP CINTA,WATr,CPB72135-CJ10,CPB72135-CJ10 CINTA DE PAPEL ACTIVADA POR AGUA CON REFUERZO 72MM X135 MT,CAJA,Y,Activo,,
EMP CINTA,WATr,CPB72135-PZ,CPB72135-PZ CINTA DE PAPEL ACTIVADA POR AGUA CON REFUERZO 72MM X135 MT,PIEZA,Y,Activo,,
EMP CINTA,WATr,CPBF72135,CINTA ACTIVADA POR AGUA CON REFUERZO,PIEZA,Y,Activo,900,10
EMP CINTA,WATr,CPBJF140685,CINTA DE PAPEL ACTIVADA POR AGUA JUMBO 140 x 685,PIEZA,Y,Activo,126,1
EMP CINTA,WATr,CR140685C7,CINTA DE PAPEL ACTIVADA POR AGUA CON REFUERZO COLOR BLANCO 140 mm X 685 mt,PIEZA,Y,Activo,126,1
EMP CINTA,WATr Impresa,CI1046080A,"CINTA DE PAPEL IMPRESA -  ""MODELOS YASIRO"" - 1046080",PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI1079080A,CINTA DE PAPEL IMPRESA AVAVEX LOGISTICA Y TRANSPORTES SA DE CV - 1079080,PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI1084082A,CINTA DE PAPEL IMPRESA DESTILADOS EL CHALAN - 1084082,PIEZA,Y,Activo,60,10
EMP CINTA,WATr Impresa,CI1092082A,CINTA DE PAPEL IMPRESA - ASOFARMA - 1092082,PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI1102089A,"CINTA DE PAPEL IMPRESA ""ZEBRA PEN"" - 1102089",PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI1108091A,"CINTA DE PAPEL IMPRESA ""POWER HIT"" - 1108091",PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI1165107A,"CINTA DE PAPEL IMPRESA ""ALFILLE ESQUENAZI NATALIE"" - 1165107",PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI1173116A,"CINTA DE PAPEL IMPRESA ""ESSENTRA COMPONENTS"" - 1173116",PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI1214110A,"CINTA DE PAPEL IMPRESA ""ENLATANDO IDEAS"" - 1214110",PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI1227117A,CINTA DE PAPEL IMPRESA PRODUCCION Y MERCADOTECNIA - 1227117,PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI1233116A,"CINTA DE PAPEL IMPRESA ""THE MIX SUPERFOODS AND DEVELOPMENT"" - 1233116",PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI461006A,CINTA DE PAPEL IMPRESA DIVINE SKIN LABORATORIES SA DE CV,PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI468018A,"CINTA DE PAPEL IMPRESA ""RHINO MAQUINARIA"" - 468018",PIEZA,Y,Activo,600,10
EMP CINTA,WATr Impresa,CI721352T,CINTA DE PAPEL ACTIVADA POR AGUA IMPRESA A DOS TINTAS 72MM X135 MT,PIEZA,Y,Activo,300,30
EMP CINTA,WATr Impresa,CIPACKSYSA,CINTA DE PAPEL KRAFT IMPRESA SELLO DE GARANTIA PACKSYS CON LOGO,PIEZA,Y,Activo,900,10
EMP CINTA,WATr Impresa,CPBCSG72135,Cinta activada por agua impresa 72 x 135 Sello Garantia,PIEZA,Y,Activo,900,10
EMP CINTA,WATr Impresa,CPBCSG72135-CJ10,CPBCSG72135-CJ10 Cinta activada por agua impresa 72 x 135 Sello Garantia,CAJA,Y,Activo,900,10
EMP CINTA,WATr Impresa,CPBCSG72135-PZ,CPBCSG72135-PZ Cinta activada por agua impresa 72 x 135 Sello Garantia,PIEZA,Y,Activo,900,1
EMP CINTA,WATr Impresa,CPBJFI72150-16670,CINTA DE PAPEL IMPRESA ACTIVADA POR AGUA JUMBO 72 mm x 150 m - 16670,PIEZA,Y,Activo,720,10
EMP CINTA,WATr Impresa,CPI1013071A,CINTA DE PAPEL IMPRESA ACTIVADA POR AGUA JUMBO 72 mm x 135 m - GRUPO ARTIGO 1013071,PIEZA,Y,Activo,,10
EMP CINTA,WATr Impresa,CPIB70137,CINTA IMPRESA 70MMX137M,PIEZA,Y,Activo,100,10
EMP OTROS,AIR WAVE,AWA42175BIO,WRAPPER 42CM 175 M BIO,PIEZA,Y,Activo,,1
EMP OTROS,AIR WAVE,AWA42175BIO-CJ1,AWA42175BIO-CJ1 Bio Film Wrapper CAJA CON 5 PIEZAS,CAJA,Y,Activo,,
EMP OTROS,AIR WAVE,AWA42175BIO-CJ2,AWA42175BIO-CJ2 Bio Film Wrapper CAJA CON 10 PIEZAS,CAJA,Y,Activo,,
EMP OTROS,AIR WAVE,AWA42175BIO-PZ,AWA42175BIO-PZ Bio Film Wrapper,PIEZA,Y,Activo,,
EMP OTROS,AIR WAVE,AWA42225BIO,WRAPPER 42CM 225M BIO,PIEZA,Y,Activo,,1
EMP OTROS,AIR WAVE,AWA42225STD,WRAPPER 42CM 225M STD,PIEZA,Y,Activo,,1
EMP OTROS,AIR WAVE,AWA42350BIO,WRAPPER 42CM 350M BIO,PIEZA,Y,Activo,,1
EMP OTROS,AIR WAVE,AWC20520BIO,FILLER 20CM 520M BIO,PIEZA,Y,Activo,80,2
EMP OTROS,AIR WAVE,AWC21250BIO,FILLER 21CM 250M BIO,PIEZA,Y,Activo,,1
EMP OTROS,AIR WAVE,AWC21250BIO-PQ2,AWC21250BIO-PZ FILLER 21CM 250M BIO PAQUETE CON 2 PZS,PAQUETE,Y,Activo,,
EMP OTROS,AIR WAVE,AWC21350BIO,FILLER 21CM 350M BIO,PIEZA,Y,Activo,,1
EMP OTROS,AIR WAVE,AWC21350STD,FILLER 21CM 350M STD,PIEZA,Y,Activo,,1
EMP OTROS,AIR WAVE,AWC21500BIO,FILLER 21CM 500M BIO,PIEZA,Y,Activo,,1
EMP OTROS,AIR WAVE,AWC21500STD,FILLER 21 CM 500 M LARGO STD,PIEZA,Y,Activo,80,1
EMP OTROS,AIR WAVE,KIT_ABN,AirBoy Nano3 + 2 Rollos 210 x 100 + 1 Rolo 420 x 320mm,KIT,Y,Activo,1,1
EMP OTROS,AIR WAVE,KIT_ABN4.-CJ,ABN4.-PZ AirBoy Nano 4 Starter Set: Máquina AirBoy nano4. 2 rollo Bio-film filler. 1 rollo Bio-film wrapper,KIT,Y,Activo,1,1
EMP OTROS,AIRWAVE MAQUINARIA,ABN3.,MAQUINA AIRBOY NANO 3,PIEZA,Y,Activo,,1
EMP OTROS,AIRWAVE MAQUINARIA,ABN4.,MAQUINA AIRBOY NANO 4,PIEZA,Y,Activo,,1
EMP OTROS,AIRWAVE MAQUINARIA,ABN4.-PZ,ABN4.-PZ AirBoy Nano 4,PIEZA,Y,Activo,,
EMP OTROS,AIRWAVE MAQUINARIA,AW1,AIRWAVE AIR CUSHION MACHINE,PIEZA,Y,Activo,,1
EMP OTROS,AIRWAVE MAQUINARIA,AW2,AIRWAVE2 HIGH PERFORMANCE,PIEZA,Y,Activo,,1
EMP OTROS,AIRWAVE REFACCIONES,AW1UK,AW1 UPGRADE KIT,KIT,Y,Activo,,1
EMP OTROS,AIRWAVE REFACCIONES,KIT_REPAIR_ABN3,KIT SPARE REPAIR PARTS ABN3,KIT,Y,Activo,,1
EMP OTROS,AIRWAVE REFACCIONES,M2040Z140,DOWN TENSION SPRINGOF KNIFE REST,PIEZA,Y,Activo,,1
EMP OTROS,AIRWAVE REFACCIONES,M2130000010,BLADE FOR NANO3,PIEZA,Y,Activo,1,1
EMP OTROS,AIRWAVE REFACCIONES,M2130000020,HIGH TEMPERATURE BELT FON NANO 3,PIEZA,Y,Activo,1,1
EMP OTROS,AIRWAVE REFACCIONES,M3x,.5mm SCREWS FOR NANO3,PIEZA,Y,Activo,1,1
EMP OTROS,BARRA LOGÍSTICA,ACS4001,"BARRA LOGÍSTICA1.5"" X 89""-104""",PIEZA,Y,Activo,160,1
EMP OTROS,BARRA LOGÍSTICA,ACS4001-PZ,"ACS4001-PZ BARRA LOGÍSTICA1.5"" X 89""-104""",PIEZA,Y,Activo,160,1
EMP OTROS,BOLSAS CARGA,ACS4003,TURBO 1 AIR TOOL METAL w/LOOK ADAPTOR PTX-T200M,PIEZA,Y,Activo,40,1
EMP OTROS,BOLSAS CARGA,BOLPP3648,"BOLSAS INFLABLES DE POLIPROPILENO ANCHO 36"" Y LARGO 48",PIEZA,Y,Activo,1150,1
EMP OTROS,BOLSAS CARGA,BOLPP3648-PQ10,"BOLPP3648-PQ10 BOLSAS INFLABLES DE POLIPROPILENO ANCHO 36"" Y LARGO 48",PAQUETE,Y,Activo,1150,1
EMP OTROS,BOLSAS CARGA,BOLPP3672,BOLSAS INFLABLES DE POLIPROPILENO ANCHO 36 Y LARGO 72,PIEZA,Y,Activo,475,1
EMP OTROS,BOLSAS CARGA,BOLPP48108N3,"BOLSAS INFLABLES DE POLIPROPILENO ANCHO 48"" Y LARGO 108"" NIVEL 3",PIEZA,Y,Activo,110,1
EMP OTROS,BOLSAS CARGA,BOLPP4866,BOLSAS INFLABLES DE POLIPROPILENO ANCHO 48 Y LARGO 66,PIEZA,Y,Activo,1100,1
EMP OTROS,BOLSAS CARGA,BOLPP4884,BOLSAS INFLABLES DE POLIPROPILENO ANCHO 48 Y LARGO 84,PIEZA,Y,Activo,375,1
EMP OTROS,BOLSAS CARGA,BOLPPT3648,"BOLSAS INFLABLES DE POLIPROPILENO NIVEL 1 ANCHO 36"" Y LARGO 48''",PIEZA,Y,Activo,650,1
EMP OTROS,BOLSAS CARGA,PABC,PISTOLA DE AIRE PARA BOLSAS DE CARGA,PIEZA,Y,Activo,,1
EMP OTROS,BOLSAS CARGA,PABCT,PISTOLA DE AIRE PARA BOLSAS DE CARGA PTX-T200,PIEZA,Y,Activo,,1
EMP OTROS,BOLSAS CARGA,PTX-TC400,CORDLESS INFLATOR TOOL 6.0AH + ACCESORIOS,PIEZA,Y,Activo,,1
EMP OTROS,BOLSAS CARGA,PTX-TC400-PZ,PTX-TC400-PZ        INFLADOR CON BATERÍAS PARA BOLSAS DE CARGA,PIEZA,Y,Activo,,1
EMP OTROS,BOLSAS POLIETILENO,BOL0822150,BOLSA NATURAL 8 X 22 CAL. 150,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL1001,BOLSA NATURAL 125 CM X 52 CM CAL 179 GA FUELLE 15.5 CM,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL100140300,BOLSA NATURAL 100 X 140 CAL. 300,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL100160200,BOLSA NATURAL 100 X 160 CAL. 200,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL1002,BOLSA NATURAL 170 CM X 38 CM CAL 170 FUELLE 17 CM FONDO COMÚN,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL1016,BOLSA NATURAL - 15 X 25 CM CAL. 300,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL1017,BOLSA NATURAL - 80 X 100 CM CAL. 300,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL1018,BOLSA DE POLIETILENO COLOR NEGRO - 50 X 80 CAL. 180,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL1019,BOLSA DE POLIETILENO COLOR NEGRO - 90 X 120 CAL. 180,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL1020,Bolsa Natural 122 cm + 100 cm x 175 cm calibre 200 Ga.,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL1021,BOLSA NATURAL 160 CM X 90 CM CAL 400 GA,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL1022,BOLSA NATURAL 280 CM X 60 CM CAL 400 GA,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL1023,BOLSA NATURAL 280 CM X 50 CM CAL 400 GA,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL1024,BOLSA NATURAL 280 CM X 40 CM CAL 400 GA,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL1025,BOLSA NATURAL 90 + 20 +20 X 90 CAL 170,KILOGRAMO,Y,Activo,750,25
EMP OTROS,BOLSAS POLIETILENO,BOL1030150,BOLSA NATURAL 10 X 30 CAL. 150,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL1035150,BOLSA NATURAL 10 X 35 CAL. 150,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL105230400F20,BOLSA NATURAL 105 X 230 CAL 400 FUELLE 20,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL105230400F30,BOLSA NATURAL 105 X 230 CAL 400 FUELLE 30,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL120160200,BOLSA NATURAL 120 X 160 CAL. 200,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL1230150,BOLSA NATURAL 12 X 30 CAL. 150,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL123270150F60,BOLSA NATURAL 123 X 270 CAL 150 FUELLE 60,KILOGRAMO,Y,Activo,,10
EMP OTROS,BOLSAS POLIETILENO,BOL1235150,BOLSA NATURAL 12 X 35 CAL. 150,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL140230400F30,BOLSA NATURAL 140 X 230 CAL 400 FUELLE 30,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL140240400F30,BOLSA NATURAL 140 X 240 CAL 400 FUELLE 30,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL1520150,BOLSA NATURAL 15 X 20 CAL. 150,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL1525150,BOLSA NATURAL 15 X 25 CAL 150,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL1525200,BOLSA NATURAL 15 X 25 CAL 200,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL1525400,BOLSA NATURAL 15 X 25 CAL 400,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL1535150,BOLSA NATURAL 15 X 35 CAL 150,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL1545200,BOLSA NATURAL 15 X 45 CAL 200,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL1840150,BOLSA NATURAL 18 X 40 CAL 150,KILOGRAMO,Y,Activo,,25
EMP OTROS,BOLSAS POLIETILENO,BOL200210300,BOLSA NATURAL 200 X 210 CAL. 300,KILOGRAMO,Y,Activo,,
EMP OTROS,BOLSAS POLIETILENO,BOL20100150,BOLSA NATURAL 20 X 100 CAL 150,KILOGRAMO,Y,Activo,,25
